"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.211142","modelo_XGBoosting - dart",0.91162,0.08838,0.94231,0.8913,0.86538,0.94792,"detalle_1",3,2,"moviles232"
"resumen_metricas12125","modelo_XGBoosting - gbtree",0.90909,0.09091,0.94,0.86667,0.88764,0.94118,"detalle_1",3,3,"moviles232"
"resumen_metricas.112123","modelo_XGBoosting - gblinear",0.71465,0.28535,0.94,0.57143,0.47191,0.85294,"detalle_1",3,3,"moviles232"
"resumen_metricas.212122","modelo_XGBoosting - dart",0.90909,0.09091,0.94,0.86667,0.88764,0.94118,"detalle_1",3,3,"moviles232"
"resumen_metricas13115","modelo_XGBoosting - gbtree",0.88889,0.11111,0.94444,0.92135,0.80198,0.88776,"detalle_1",3,4,"moviles232"
"resumen_metricas.113113","modelo_XGBoosting - gblinear",0.7399,0.2601,0.90741,0.67416,0.46535,0.89796,"detalle_1",3,4,"moviles232"
"resumen_metricas.213112","modelo_XGBoosting - dart",0.88889,0.11111,0.94444,0.92135,0.80198,0.88776,"detalle_1",3,4,"moviles232"
"resumen_metricas14115","modelo_XGBoosting - gbtree",0.90909,0.09091,0.95098,0.89899,0.86408,0.92391,"detalle_1",3,5,"moviles232"
"resumen_metricas.114113","modelo_XGBoosting - gblinear",0.7197,0.2803,0.95098,0.60606,0.39806,0.94565,"detalle_1",3,5,"moviles232"
"resumen_metricas.214112","modelo_XGBoosting - dart",0.90909,0.09091,0.95098,0.89899,0.86408,0.92391,"detalle_1",3,5,"moviles232"
"resumen_metricas160","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.9697,0.9596,0.98148,"detalle_1",1,1,"moviles111"
"resumen_metricas166","modelo_reg_log_lasso - No_kernel",0.985,0.015,1,0.98095,0.97,0.9898,"detalle_1",1,2,"moviles111"
"resumen_metricas227","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.97959,0.9898,0.97222,0.97917,"detalle_1",1,3,"moviles111"
"resumen_metricas326","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.98039,0.94898,0.93939,1,"detalle_1",1,4,"moviles111"
"resumen_metricas426","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.9633,0.92,0.97872,0.95876,"detalle_1",1,5,"moviles111"
"resumen_metricas526","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.96842,0.9537,0.9505,0.98958,"detalle_1",2,1,"moviles111"
"resumen_metricas626","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,1,0.96907,0.9469,0.97826,"detalle_1",2,2,"moviles111"
"resumen_metricas726","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.97,0.94792,0.97222,0.98958,"detalle_1",2,3,"moviles111"
"resumen_metricas826","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.9902,0.97895,0.93,0.98058,"detalle_1",2,4,"moviles111"
"resumen_metricas926","modelo_reg_log_lasso - No_kernel",0.98,0.02,1,0.97115,0.94872,0.99115,"detalle_1",2,5,"moviles111"
"resumen_metricas1026","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.9537,0.9899,0.96078,0.98901,"detalle_1",3,1,"moviles111"
"resumen_metricas1127","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.99038,0.9434,0.94845,0.97849,"detalle_1",3,2,"moviles111"
"resumen_metricas1226","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.9898,0.95098,0.94565,1,"detalle_1",3,3,"moviles111"
"resumen_metricas1326","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.98901,0.90816,0.99065,0.98077,"detalle_1",3,4,"moviles111"
"resumen_metricas1426","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.98947,0.95098,0.97115,"detalle_1",3,5,"moviles111"
"resumen_metricas1511","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.97917,0.96,0.94681,0.98824,"detalle_1",1,1,"moviles112"
"resumen_metricas167","modelo_reg_log_lasso - No_kernel",0.965,0.035,1,0.92632,0.96703,0.96552,"detalle_1",1,2,"moviles112"
"resumen_metricas2118","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,0.97938,0.97802,0.97248,0.98058,"detalle_1",1,3,"moviles112"
"resumen_metricas3117","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,1,0.9375,0.96078,0.9898,"detalle_1",1,4,"moviles112"
"resumen_metricas4116","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.98095,0.98925,0.94231,0.9898,"detalle_1",1,5,"moviles112"
"resumen_metricas5116","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.9823,0.9375,0.94186,0.95238,"detalle_1",2,1,"moviles112"
"resumen_metricas6116","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.99029,0.9505,0.9619,0.97802,"detalle_1",2,2,"moviles112"
"resumen_metricas7116","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.97826,0.96386,0.98058,0.9918,"detalle_1",2,3,"moviles112"
"resumen_metricas8116","modelo_reg_log_lasso - No_kernel",0.97,0.03,1,0.95327,0.93814,0.98913,"detalle_1",2,4,"moviles112"
"resumen_metricas9116","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.96591,0.95575,0.9633,0.98889,"detalle_1",2,5,"moviles112"
"resumen_metricas10116","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.98077,0.94624,0.98214,0.98901,"detalle_1",3,1,"moviles112"
"resumen_metricas11118","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.96842,0.98305,0.98795,0.95192,"detalle_1",3,2,"moviles112"
"resumen_metricas12117","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.98925,0.96429,0.96,0.98947,"detalle_1",3,3,"moviles112"
"resumen_metricas13116","modelo_reg_log_lasso - No_kernel",0.9875,0.0125,1,0.96429,0.98333,1,"detalle_1",3,4,"moviles112"
"resumen_metricas14116","modelo_reg_log_lasso - No_kernel",0.9475,0.0525,0.97345,0.90323,0.92941,0.97248,"detalle_1",3,5,"moviles112"
"resumen_metricas176","modelo_reg_log_lasso - No_kernel",0.9825,0.0175,0.98925,0.9604,0.9901,0.99048,"detalle_1",1,1,"moviles121"
"resumen_metricas186","modelo_reg_log_lasso - No_kernel",0.985,0.015,1,0.97826,0.9802,0.98113,"detalle_1",1,2,"moviles121"
"resumen_metricas228","modelo_reg_log_lasso - No_kernel",0.96,0.04,0.97143,0.97273,0.9375,0.95506,"detalle_1",1,3,"moviles121"
"resumen_metricas327","modelo_reg_log_lasso - No_kernel",0.98,0.02,1,0.96842,0.96296,0.98958,"detalle_1",1,4,"moviles121"
"resumen_metricas427","modelo_reg_log_lasso - No_kernel",0.96,0.04,0.98,0.91176,0.96809,0.98077,"detalle_1",1,5,"moviles121"
"resumen_metricas527","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.99074,0.99048,0.95699,0.97872,"detalle_1",2,1,"moviles121"
"resumen_metricas627","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.9902,0.95876,0.98113,0.98947,"detalle_1",2,2,"moviles121"
"resumen_metricas727","modelo_reg_log_lasso - No_kernel",0.98,0.02,1,0.9717,0.97802,0.97297,"detalle_1",2,3,"moviles121"
"resumen_metricas827","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.97345,0.98611,0.96667,0.97895,"detalle_1",2,4,"moviles121"
"resumen_metricas927","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.98824,0.95,0.95556,1,"detalle_1",2,5,"moviles121"
"resumen_metricas1027","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.98969,0.99083,0.92784,0.94845,"detalle_1",3,1,"moviles121"
"resumen_metricas1128","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.97248,0.91753,0.97895,1,"detalle_1",3,2,"moviles121"
"resumen_metricas1227","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.98876,0.9604,0.98131,0.99029,"detalle_1",3,3,"moviles121"
"resumen_metricas1327","modelo_reg_log_lasso - No_kernel",0.985,0.015,0.98113,1,0.97143,0.98958,"detalle_1",3,4,"moviles121"
"resumen_metricas1427","modelo_reg_log_lasso - No_kernel",0.97,0.03,1,0.95,0.94792,0.98095,"detalle_1",3,5,"moviles121"
"resumen_metricas196","modelo_reg_log_lasso - No_kernel",0.945,0.055,0.98131,0.92784,0.92105,0.95122,"detalle_1",1,1,"moviles122"
"resumen_metricas1106","modelo_reg_log_lasso - No_kernel",0.985,0.015,1,0.9646,0.98889,0.9913,"detalle_1",1,2,"moviles122"
"resumen_metricas236","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.97872,1,0.9505,0.97321,"detalle_1",1,3,"moviles122"
"resumen_metricas336","modelo_reg_log_lasso - No_kernel",0.985,0.015,0.98095,0.96703,0.9902,1,"detalle_1",1,4,"moviles122"
"resumen_metricas436","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.99107,0.9434,0.90323,0.97753,"detalle_1",1,5,"moviles122"
"resumen_metricas536","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.99038,0.98165,0.92553,0.96774,"detalle_1",2,1,"moviles122"
"resumen_metricas636","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.98958,0.97802,0.97248,0.98077,"detalle_1",2,2,"moviles122"
"resumen_metricas736","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.96117,0.97938,0.97248,"detalle_1",2,3,"moviles122"
"resumen_metricas836","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.97436,0.95652,0.95918,0.97849,"detalle_1",2,4,"moviles122"
"resumen_metricas936","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.93478,0.95238,0.95098,0.9802,"detalle_1",2,5,"moviles122"
"resumen_metricas1036","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.97345,0.95238,0.92727,0.96774,"detalle_1",3,1,"moviles122"
"resumen_metricas1136","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.96739,0.96552,0.98958,0.96875,"detalle_1",3,2,"moviles122"
"resumen_metricas1236","modelo_reg_log_lasso - No_kernel",0.9825,0.0175,0.98936,0.98182,0.96809,0.9902,"detalle_1",3,3,"moviles122"
"resumen_metricas1336","modelo_reg_log_lasso - No_kernel",0.97,0.03,1,0.93478,0.96,0.98165,"detalle_1",3,4,"moviles122"
"resumen_metricas1436","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.98039,0.96939,0.94,0.97,"detalle_1",3,5,"moviles122"
"resumen_metricas206","modelo_reg_log_lasso - No_kernel",0.975,0.025,1,0.94792,0.96667,0.98276,"detalle_1",1,1,"moviles131"
"resumen_metricas1146","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.97143,0.93,0.99029,1,"detalle_1",1,2,"moviles131"
"resumen_metricas246","modelo_reg_log_lasso - No_kernel",0.965,0.035,1,0.97273,0.93137,0.96,"detalle_1",1,3,"moviles131"
"resumen_metricas346","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.99048,0.97938,0.92708,0.9902,"detalle_1",1,4,"moviles131"
"resumen_metricas446","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.99038,0.96907,0.97248,0.98889,"detalle_1",1,5,"moviles131"
"resumen_metricas546","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.98077,0.93814,0.9899,0.99,"detalle_1",2,1,"moviles131"
"resumen_metricas646","modelo_reg_log_lasso - No_kernel",0.955,0.045,0.98824,0.9537,0.91,0.97196,"detalle_1",2,2,"moviles131"
"resumen_metricas746","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.97273,0.96364,0.9881,0.97917,"detalle_1",2,3,"moviles131"
"resumen_metricas846","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.98969,0.93023,0.95536,0.98095,"detalle_1",2,4,"moviles131"
"resumen_metricas946","modelo_reg_log_lasso - No_kernel",0.9825,0.0175,1,0.9899,0.9619,0.97826,"detalle_1",2,5,"moviles131"
"resumen_metricas1046","modelo_reg_log_lasso - No_kernel",0.9875,0.0125,0.98876,1,0.99029,0.97196,"detalle_1",3,1,"moviles131"
"resumen_metricas1156","modelo_reg_log_lasso - No_kernel",0.97,0.03,0.98876,0.9717,0.93636,0.98947,"detalle_1",3,2,"moviles131"
"resumen_metricas1246","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.95238,0.98058,0.97938,"detalle_1",3,3,"moviles131"
"resumen_metricas1346","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,0.99038,0.92857,0.96809,0.98077,"detalle_1",3,4,"moviles131"
"resumen_metricas1446","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.99187,0.96667,0.93333,1,"detalle_1",3,5,"moviles131"
"resumen_metricas256","modelo_reg_log_lasso - No_kernel",0.98,0.02,0.99065,0.97917,0.96842,0.98039,"detalle_1",1,1,"moviles132"
"resumen_metricas1166","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.94545,0.97778,0.9898,"detalle_1",1,2,"moviles132"
"resumen_metricas266","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.98901,0.96226,0.96226,0.97938,"detalle_1",1,3,"moviles132"
"resumen_metricas356","modelo_reg_log_lasso - No_kernel",0.965,0.035,0.97753,0.93069,0.97059,0.98148,"detalle_1",1,4,"moviles132"
"resumen_metricas456","modelo_reg_log_lasso - No_kernel",0.9625,0.0375,0.98198,0.97701,0.91589,0.97895,"detalle_1",1,5,"moviles132"
"resumen_metricas556","modelo_reg_log_lasso - No_kernel",0.9675,0.0325,1,0.94444,0.97531,0.95575,"detalle_1",2,1,"moviles132"
"resumen_metricas656","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,0.98969,0.97959,0.96907,0.97222,"detalle_1",2,2,"moviles132"
"resumen_metricas756","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.98969,0.94118,0.98058,0.9898,"detalle_1",2,3,"moviles132"
"resumen_metricas856","modelo_reg_log_lasso - No_kernel",0.9625,0.0375,0.97143,0.94845,0.93137,1,"detalle_1",2,4,"moviles132"
"resumen_metricas956","modelo_reg_log_lasso - No_kernel",0.975,0.025,0.96117,0.98947,0.96581,0.98824,"detalle_1",2,5,"moviles132"
"resumen_metricas1056","modelo_reg_log_lasso - No_kernel",0.9775,0.0225,1,0.9898,0.92941,0.97938,"detalle_1",3,1,"moviles132"
"resumen_metricas1176","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.98718,0.98901,0.95283,0.968,"detalle_1",3,2,"moviles132"
"resumen_metricas1256","modelo_reg_log_lasso - No_kernel",0.98,0.02,1,0.96667,0.9633,0.9899,"detalle_1",3,3,"moviles132"
"resumen_metricas1356","modelo_reg_log_lasso - No_kernel",0.9725,0.0275,0.96262,0.96491,0.96667,1,"detalle_1",3,4,"moviles132"
"resumen_metricas1456","modelo_reg_log_lasso - No_kernel",0.97,0.03,1,0.91589,0.98182,0.98889,"detalle_1",3,5,"moviles132"
"resumen_metricas276","modelo_reg_log_lasso - No_kernel",0.97222,0.02778,0.98889,0.96296,0.95833,0.98039,"detalle_1",1,1,"moviles211"
"resumen_metricas1186","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.97059,0.96703,0.94595,0.98913,"detalle_1",1,2,"moviles211"
"resumen_metricas286","modelo_reg_log_lasso - No_kernel",0.98232,0.01768,0.97087,0.97872,1,0.9798,"detalle_1",1,3,"moviles211"
"resumen_metricas366","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.98148,0.94059,0.96739,0.97895,"detalle_1",1,4,"moviles211"
"resumen_metricas466","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,1,0.9505,0.93814,0.99048,"detalle_1",1,5,"moviles211"
"resumen_metricas566","modelo_reg_log_lasso - No_kernel",0.98737,0.01263,1,0.98851,0.97938,0.9823,"detalle_1",2,1,"moviles211"
"resumen_metricas666","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,1,0.92308,0.97,1,"detalle_1",2,2,"moviles211"
"resumen_metricas766","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.98901,1,0.94681,0.94444,"detalle_1",2,3,"moviles211"
"resumen_metricas866","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.9703,0.96296,0.95192,1,"detalle_1",2,4,"moviles211"
"resumen_metricas966","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.99,0.96226,0.9703,0.98876,"detalle_1",2,5,"moviles211"
"resumen_metricas1066","modelo_reg_log_lasso - No_kernel",0.98232,0.01768,0.97938,0.9697,0.9802,1,"detalle_1",3,1,"moviles211"
"resumen_metricas1196","modelo_reg_log_lasso - No_kernel",0.97222,0.02778,0.97917,0.98,0.94898,0.98039,"detalle_1",3,2,"moviles211"
"resumen_metricas1266","modelo_reg_log_lasso - No_kernel",0.97222,0.02778,0.99083,0.94382,0.96296,0.98889,"detalle_1",3,3,"moviles211"
"resumen_metricas1366","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.99091,0.97087,0.9186,0.98969,"detalle_1",3,4,"moviles211"
"resumen_metricas1466","modelo_reg_log_lasso - No_kernel",0.95707,0.04293,0.9881,0.92308,0.96117,0.9619,"detalle_1",3,5,"moviles211"
"resumen_metricas296","modelo_reg_log_lasso - No_kernel",0.96212,0.03788,0.99065,0.95833,0.93407,0.96078,"detalle_1",1,1,"moviles212"
"resumen_metricas1206","modelo_reg_log_lasso - No_kernel",0.9798,0.0202,0.99029,0.9902,0.95455,0.98765,"detalle_1",1,2,"moviles212"
"resumen_metricas2106","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.98947,0.94444,0.94565,0.9901,"detalle_1",1,3,"moviles212"
"resumen_metricas376","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.98925,0.95413,0.98925,0.9802,"detalle_1",1,4,"moviles212"
"resumen_metricas476","modelo_reg_log_lasso - No_kernel",0.96465,0.03535,0.9898,0.925,0.96364,0.97222,"detalle_1",1,5,"moviles212"
"resumen_metricas576","modelo_reg_log_lasso - No_kernel",0.96212,0.03788,0.97802,0.92929,0.95536,0.98936,"detalle_1",2,1,"moviles212"
"resumen_metricas676","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.9902,0.96939,0.97059,0.97872,"detalle_1",2,2,"moviles212"
"resumen_metricas776","modelo_reg_log_lasso - No_kernel",0.95707,0.04293,0.99057,0.95604,0.92708,0.95146,"detalle_1",2,3,"moviles212"
"resumen_metricas876","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,1,0.93137,0.93333,1,"detalle_1",2,4,"moviles212"
"resumen_metricas976","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.98913,0.99048,0.94792,0.98058,"detalle_1",2,5,"moviles212"
"resumen_metricas1076","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,0.98925,0.98039,0.95918,0.97087,"detalle_1",3,1,"moviles212"
"resumen_metricas11106","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,1,0.96078,0.94792,0.95294,"detalle_1",3,2,"moviles212"
"resumen_metricas1276","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,0.98936,0.95506,0.96364,0.99029,"detalle_1",3,3,"moviles212"
"resumen_metricas1376","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.9901,0.96809,0.93878,0.98058,"detalle_1",3,4,"moviles212"
"resumen_metricas1476","modelo_reg_log_lasso - No_kernel",0.97222,0.02778,0.98947,0.94444,0.96809,0.9899,"detalle_1",3,5,"moviles212"
"resumen_metricas306","modelo_reg_log_lasso - No_kernel",0.9798,0.0202,0.97895,0.9697,0.97087,1,"detalle_1",1,1,"moviles221"
"resumen_metricas1286","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.96875,0.94792,0.98246,0.97778,"detalle_1",1,2,"moviles221"
"resumen_metricas2119","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.98913,0.9604,0.95122,1,"detalle_1",1,3,"moviles221"
"resumen_metricas386","modelo_reg_log_lasso - No_kernel",0.96465,0.03535,0.99138,0.97143,0.94382,0.94186,"detalle_1",1,4,"moviles221"
"resumen_metricas486","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,1,0.97872,0.94444,0.98969,"detalle_1",1,5,"moviles221"
"resumen_metricas586","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.9901,0.93684,0.96262,0.98925,"detalle_1",2,1,"moviles221"
"resumen_metricas686","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,1,0.98165,0.94505,0.96875,"detalle_1",2,2,"moviles221"
"resumen_metricas786","modelo_reg_log_lasso - No_kernel",0.98485,0.01515,1,0.97917,0.97701,0.98198,"detalle_1",2,3,"moviles221"
"resumen_metricas886","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.98958,0.96154,0.93,0.98958,"detalle_1",2,4,"moviles221"
"resumen_metricas986","modelo_reg_log_lasso - No_kernel",0.9798,0.0202,0.97938,0.97802,0.99099,0.96907,"detalle_1",2,5,"moviles221"
"resumen_metricas1086","modelo_reg_log_lasso - No_kernel",0.95707,0.04293,0.97727,0.93204,0.94444,0.97938,"detalle_1",3,1,"moviles221"
"resumen_metricas11119","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.98969,0.95833,0.9434,0.98969,"detalle_1",3,2,"moviles221"
"resumen_metricas1296","modelo_reg_log_lasso - No_kernel",0.98737,0.01263,0.99,1,0.97,0.99038,"detalle_1",3,3,"moviles221"
"resumen_metricas1386","modelo_reg_log_lasso - No_kernel",0.96465,0.03535,0.98148,0.94565,0.95652,0.97115,"detalle_1",3,4,"moviles221"
"resumen_metricas1486","modelo_reg_log_lasso - No_kernel",0.9798,0.0202,0.99029,0.97321,0.96667,0.98901,"detalle_1",3,5,"moviles221"
"resumen_metricas396","modelo_reg_log_lasso - No_kernel",0.98737,0.01263,0.98148,0.98851,0.98901,0.99091,"detalle_1",1,1,"moviles222"
"resumen_metricas1306","modelo_reg_log_lasso - No_kernel",0.9798,0.0202,0.98131,0.98077,0.9596,1,"detalle_1",1,2,"moviles222"
"resumen_metricas2126","modelo_reg_log_lasso - No_kernel",0.95455,0.04545,1,0.90909,0.93519,0.97959,"detalle_1",1,3,"moviles222"
"resumen_metricas3106","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.9901,0.95918,0.94737,0.98039,"detalle_1",1,4,"moviles222"
"resumen_metricas496","modelo_reg_log_lasso - No_kernel",0.95455,0.04545,0.97753,0.95327,0.94175,0.94845,"detalle_1",1,5,"moviles222"
"resumen_metricas596","modelo_reg_log_lasso - No_kernel",0.95707,0.04293,0.96875,0.94231,0.92929,0.98969,"detalle_1",2,1,"moviles222"
"resumen_metricas696","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,0.99107,0.9703,0.95789,0.97727,"detalle_1",2,2,"moviles222"
"resumen_metricas796","modelo_reg_log_lasso - No_kernel",0.9697,0.0303,0.9901,0.93043,0.97959,0.9878,"detalle_1",2,3,"moviles222"
"resumen_metricas896","modelo_reg_log_lasso - No_kernel",0.96212,0.03788,1,0.96774,0.96117,0.92661,"detalle_1",2,4,"moviles222"
"resumen_metricas996","modelo_reg_log_lasso - No_kernel",0.97475,0.02525,0.97917,0.97561,0.9604,0.98291,"detalle_1",2,5,"moviles222"
"resumen_metricas1096","modelo_reg_log_lasso - No_kernel",0.95455,0.04545,0.97321,0.92391,0.94737,0.96907,"detalle_1",3,1,"moviles222"
"resumen_metricas11126","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.98936,0.94737,0.94737,0.98925,"detalle_1",3,2,"moviles222"
"resumen_metricas12106","modelo_reg_log_lasso - No_kernel",0.97222,0.02778,0.9899,0.9697,0.95192,0.97872,"detalle_1",3,3,"moviles222"
"resumen_metricas1396","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,0.97701,0.98131,0.95556,0.99107,"detalle_1",3,4,"moviles222"
"resumen_metricas1496","modelo_reg_log_lasso - No_kernel",0.96717,0.03283,0.98077,0.92157,0.98925,0.97938,"detalle_1",3,5,"moviles222"
"resumen_metricas406","modelo_reg_log_lasso - No_kernel",0.97727,0.02273,1,0.95876,0.94792,1,"detalle_1",1,1,"moviles231"
