"","Modelo","overall_accuracy","overall_error","Factor_0_Accuracy","Factor_1_Accuracy","Factor_2_Accuracy","Factor_3_Accuracy","Detalle_1","experimento","grupo","dataset"
"resumen_metricas.642","modelo_knn - inv",0.7,0.3,0.79381,0.61224,0.68627,0.70874,"k = 39",1,5,"moviles121"
"resumen_metricas.742","modelo_knn - gaussian",0.715,0.285,0.81443,0.60204,0.71569,0.72816,"k = 39",1,5,"moviles121"
"resumen_metricas.842","modelo_knn - optimal",0.7025,0.2975,0.76289,0.61224,0.66667,0.76699,"k = 37",1,5,"moviles121"
"resumen_metricas5210","modelo_knn - rectangular",0.68,0.32,0.84375,0.51887,0.63366,0.74227,"k = 32",2,1,"moviles121"
"resumen_metricas.1522","modelo_knn - triangular",0.6575,0.3425,0.86458,0.4717,0.56436,0.75258,"k = 38",2,1,"moviles121"
"resumen_metricas.2521","modelo_knn - epanechnikov",0.655,0.345,0.86458,0.4717,0.57426,0.73196,"k = 35",2,1,"moviles121"
"resumen_metricas.3521","modelo_knn - biweight",0.63,0.37,0.84375,0.4434,0.53465,0.72165,"k = 40",2,1,"moviles121"
"resumen_metricas.452","modelo_knn - triweight",0.5975,0.4025,0.8125,0.42453,0.49505,0.68041,"k = 39",2,1,"moviles121"
"resumen_metricas.552","modelo_knn - cos",0.6575,0.3425,0.86458,0.48113,0.55446,0.75258,"k = 38",2,1,"moviles121"
"resumen_metricas.652","modelo_knn - inv",0.67,0.33,0.875,0.49057,0.60396,0.73196,"k = 32",2,1,"moviles121"
"resumen_metricas.752","modelo_knn - gaussian",0.67,0.33,0.875,0.4717,0.59406,0.76289,"k = 36",2,1,"moviles121"
"resumen_metricas.852","modelo_knn - optimal",0.6475,0.3525,0.85417,0.4434,0.55446,0.76289,"k = 39",2,1,"moviles121"
"resumen_metricas6210","modelo_knn - rectangular",0.67,0.33,0.74312,0.52577,0.67857,0.71818,"k = 31",2,2,"moviles121"
"resumen_metricas.1622","modelo_knn - triangular",0.67,0.33,0.70642,0.51546,0.71429,0.73636,"k = 39",2,2,"moviles121"
"resumen_metricas.2621","modelo_knn - epanechnikov",0.675,0.325,0.72477,0.51546,0.70238,0.74545,"k = 40",2,2,"moviles121"
"resumen_metricas.3621","modelo_knn - biweight",0.66,0.34,0.7156,0.53608,0.66667,0.70909,"k = 40",2,2,"moviles121"
"resumen_metricas.462","modelo_knn - triweight",0.615,0.385,0.68807,0.52577,0.61905,0.61818,"k = 38",2,2,"moviles121"
"resumen_metricas.562","modelo_knn - cos",0.665,0.335,0.70642,0.50515,0.70238,0.73636,"k = 38",2,2,"moviles121"
"resumen_metricas.662","modelo_knn - inv",0.665,0.335,0.73394,0.47423,0.72619,0.71818,"k = 40",2,2,"moviles121"
"resumen_metricas.762","modelo_knn - gaussian",0.6875,0.3125,0.73394,0.53608,0.75,0.72727,"k = 39",2,2,"moviles121"
"resumen_metricas.862","modelo_knn - optimal",0.6725,0.3275,0.70642,0.56701,0.66667,0.73636,"k = 38",2,2,"moviles121"
"resumen_metricas7210","modelo_knn - rectangular",0.6925,0.3075,0.84536,0.55789,0.62609,0.75269,"k = 39",2,3,"moviles121"
"resumen_metricas.1722","modelo_knn - triangular",0.6875,0.3125,0.81443,0.49474,0.66087,0.78495,"k = 40",2,3,"moviles121"
"resumen_metricas.2721","modelo_knn - epanechnikov",0.7,0.3,0.79381,0.54737,0.66087,0.80645,"k = 40",2,3,"moviles121"
"resumen_metricas.3721","modelo_knn - biweight",0.6525,0.3475,0.75258,0.47368,0.61739,0.77419,"k = 40",2,3,"moviles121"
"resumen_metricas.472","modelo_knn - triweight",0.62,0.38,0.68041,0.48421,0.5913,0.73118,"k = 40",2,3,"moviles121"
"resumen_metricas.572","modelo_knn - cos",0.6925,0.3075,0.79381,0.52632,0.66087,0.7957,"k = 40",2,3,"moviles121"
"resumen_metricas.672","modelo_knn - inv",0.7,0.3,0.82474,0.57895,0.63478,0.77419,"k = 39",2,3,"moviles121"
"resumen_metricas.772","modelo_knn - gaussian",0.7175,0.2825,0.83505,0.56842,0.66087,0.8172,"k = 39",2,3,"moviles121"
"resumen_metricas.872","modelo_knn - optimal",0.6975,0.3025,0.82474,0.52632,0.65217,0.7957,"k = 38",2,3,"moviles121"
"resumen_metricas8210","modelo_knn - rectangular",0.635,0.365,0.79762,0.47664,0.61607,0.69072,"k = 37",2,4,"moviles121"
"resumen_metricas.1822","modelo_knn - triangular",0.64,0.36,0.77381,0.48598,0.58036,0.76289,"k = 36",2,4,"moviles121"
"resumen_metricas.2821","modelo_knn - epanechnikov",0.6425,0.3575,0.79762,0.48598,0.59821,0.73196,"k = 40",2,4,"moviles121"
"resumen_metricas.3821","modelo_knn - biweight",0.6275,0.3725,0.77381,0.45794,0.55357,0.7732,"k = 40",2,4,"moviles121"
"resumen_metricas.482","modelo_knn - triweight",0.5975,0.4025,0.78571,0.42056,0.5,0.74227,"k = 39",2,4,"moviles121"
"resumen_metricas.582","modelo_knn - cos",0.64,0.36,0.78571,0.46729,0.59821,0.75258,"k = 40",2,4,"moviles121"
"resumen_metricas.682","modelo_knn - inv",0.655,0.345,0.83333,0.47664,0.65179,0.70103,"k = 36",2,4,"moviles121"
"resumen_metricas.782","modelo_knn - gaussian",0.6575,0.3425,0.82143,0.48598,0.63393,0.73196,"k = 36",2,4,"moviles121"
"resumen_metricas.882","modelo_knn - optimal",0.6275,0.3725,0.78571,0.47664,0.55357,0.74227,"k = 38",2,4,"moviles121"
"resumen_metricas9210","modelo_knn - rectangular",0.725,0.275,0.76316,0.63158,0.73864,0.75728,"k = 36",2,5,"moviles121"
"resumen_metricas.1922","modelo_knn - triangular",0.7075,0.2925,0.77193,0.62105,0.68182,0.73786,"k = 40",2,5,"moviles121"
"resumen_metricas.2921","modelo_knn - epanechnikov",0.7025,0.2975,0.75439,0.61053,0.68182,0.74757,"k = 38",2,5,"moviles121"
"resumen_metricas.3921","modelo_knn - biweight",0.675,0.325,0.75439,0.53684,0.63636,0.74757,"k = 40",2,5,"moviles121"
"resumen_metricas.492","modelo_knn - triweight",0.6425,0.3575,0.68421,0.54737,0.57955,0.73786,"k = 40",2,5,"moviles121"
"resumen_metricas.592","modelo_knn - cos",0.7025,0.2975,0.75439,0.62105,0.68182,0.73786,"k = 40",2,5,"moviles121"
"resumen_metricas.692","modelo_knn - inv",0.72,0.28,0.76316,0.64211,0.69318,0.76699,"k = 33",2,5,"moviles121"
"resumen_metricas.792","modelo_knn - gaussian",0.73,0.27,0.7807,0.64211,0.70455,0.7767,"k = 37",2,5,"moviles121"
"resumen_metricas.892","modelo_knn - optimal",0.715,0.285,0.77193,0.62105,0.69318,0.75728,"k = 40",2,5,"moviles121"
"resumen_metricas10210","modelo_knn - rectangular",0.6875,0.3125,0.79798,0.50485,0.67327,0.78351,"k = 39",3,1,"moviles121"
"resumen_metricas.11022","modelo_knn - triangular",0.655,0.345,0.77778,0.4466,0.63366,0.7732,"k = 39",3,1,"moviles121"
"resumen_metricas.21021","modelo_knn - epanechnikov",0.665,0.335,0.76768,0.47573,0.64356,0.78351,"k = 40",3,1,"moviles121"
"resumen_metricas.31021","modelo_knn - biweight",0.63,0.37,0.78788,0.43689,0.56436,0.74227,"k = 40",3,1,"moviles121"
"resumen_metricas.4102","modelo_knn - triweight",0.605,0.395,0.77778,0.43689,0.50495,0.71134,"k = 39",3,1,"moviles121"
"resumen_metricas.5102","modelo_knn - cos",0.6575,0.3425,0.77778,0.4466,0.64356,0.7732,"k = 39",3,1,"moviles121"
"resumen_metricas.6102","modelo_knn - inv",0.69,0.31,0.80808,0.52427,0.65347,0.78351,"k = 39",3,1,"moviles121"
"resumen_metricas.7102","modelo_knn - gaussian",0.68,0.32,0.79798,0.52427,0.62376,0.78351,"k = 39",3,1,"moviles121"
"resumen_metricas.8102","modelo_knn - optimal",0.6575,0.3425,0.78788,0.46602,0.60396,0.78351,"k = 39",3,1,"moviles121"
"resumen_metricas11211","modelo_knn - rectangular",0.6675,0.3325,0.84706,0.50943,0.62887,0.71429,"k = 23",3,2,"moviles121"
"resumen_metricas.11122","modelo_knn - triangular",0.685,0.315,0.84706,0.5,0.6701,0.75,"k = 39",3,2,"moviles121"
"resumen_metricas.21121","modelo_knn - epanechnikov",0.6825,0.3175,0.84706,0.5,0.6701,0.74107,"k = 38",3,2,"moviles121"
"resumen_metricas.31121","modelo_knn - biweight",0.6625,0.3375,0.81176,0.50943,0.62887,0.72321,"k = 37",3,2,"moviles121"
"resumen_metricas.4112","modelo_knn - triweight",0.6225,0.3775,0.76471,0.4434,0.58763,0.71429,"k = 40",3,2,"moviles121"
"resumen_metricas.5112","modelo_knn - cos",0.685,0.315,0.84706,0.5,0.6701,0.75,"k = 39",3,2,"moviles121"
"resumen_metricas.6112","modelo_knn - inv",0.685,0.315,0.82353,0.5,0.71134,0.73214,"k = 37",3,2,"moviles121"
"resumen_metricas.7112","modelo_knn - gaussian",0.685,0.315,0.84706,0.46226,0.70103,0.75893,"k = 40",3,2,"moviles121"
"resumen_metricas.8112","modelo_knn - optimal",0.6825,0.3175,0.84706,0.48113,0.6701,0.75893,"k = 39",3,2,"moviles121"
"resumen_metricas12210","modelo_knn - rectangular",0.685,0.315,0.74783,0.5534,0.66667,0.77528,"k = 39",3,3,"moviles121"
"resumen_metricas.11222","modelo_knn - triangular",0.6675,0.3325,0.78261,0.56311,0.58065,0.73034,"k = 33",3,3,"moviles121"
"resumen_metricas.21221","modelo_knn - epanechnikov",0.68,0.32,0.78261,0.56311,0.60215,0.76404,"k = 40",3,3,"moviles121"
"resumen_metricas.31221","modelo_knn - biweight",0.6275,0.3725,0.77391,0.52427,0.50538,0.68539,"k = 39",3,3,"moviles121"
"resumen_metricas.4122","modelo_knn - triweight",0.6,0.4,0.73913,0.48544,0.49462,0.66292,"k = 33",3,3,"moviles121"
"resumen_metricas.5122","modelo_knn - cos",0.6725,0.3275,0.78261,0.57282,0.58065,0.74157,"k = 33",3,3,"moviles121"
"resumen_metricas.6122","modelo_knn - inv",0.7025,0.2975,0.78261,0.59223,0.65591,0.77528,"k = 38",3,3,"moviles121"
"resumen_metricas.7122","modelo_knn - gaussian",0.7025,0.2975,0.81739,0.58252,0.64516,0.75281,"k = 38",3,3,"moviles121"
"resumen_metricas.8122","modelo_knn - optimal",0.68,0.32,0.78261,0.57282,0.60215,0.75281,"k = 40",3,3,"moviles121"
"resumen_metricas13210","modelo_knn - rectangular",0.675,0.325,0.80769,0.58889,0.60194,0.68932,"k = 37",3,4,"moviles121"
"resumen_metricas.11322","modelo_knn - triangular",0.685,0.315,0.77885,0.63333,0.59223,0.72816,"k = 40",3,4,"moviles121"
"resumen_metricas.21321","modelo_knn - epanechnikov",0.6875,0.3125,0.78846,0.63333,0.58252,0.73786,"k = 40",3,4,"moviles121"
"resumen_metricas.31321","modelo_knn - biweight",0.6525,0.3475,0.76923,0.57778,0.56311,0.68932,"k = 40",3,4,"moviles121"
"resumen_metricas.4132","modelo_knn - triweight",0.6325,0.3675,0.75,0.54444,0.52427,0.69903,"k = 40",3,4,"moviles121"
"resumen_metricas.5132","modelo_knn - cos",0.69,0.31,0.77885,0.64444,0.59223,0.73786,"k = 40",3,4,"moviles121"
"resumen_metricas.6132","modelo_knn - inv",0.6975,0.3025,0.83654,0.61111,0.60194,0.72816,"k = 38",3,4,"moviles121"
"resumen_metricas.7132","modelo_knn - gaussian",0.685,0.315,0.84615,0.6,0.56311,0.71845,"k = 38",3,4,"moviles121"
"resumen_metricas.8132","modelo_knn - optimal",0.69,0.31,0.76923,0.64444,0.61165,0.72816,"k = 39",3,4,"moviles121"
"resumen_metricas14210","modelo_knn - rectangular",0.6875,0.3125,0.78351,0.57143,0.66038,0.73737,"k = 35",3,5,"moviles121"
"resumen_metricas.11422","modelo_knn - triangular",0.6975,0.3025,0.7732,0.59184,0.64151,0.78788,"k = 40",3,5,"moviles121"
"resumen_metricas.21421","modelo_knn - epanechnikov",0.7075,0.2925,0.80412,0.58163,0.66038,0.78788,"k = 40",3,5,"moviles121"
"resumen_metricas.31421","modelo_knn - biweight",0.66,0.34,0.76289,0.58163,0.5566,0.74747,"k = 38",3,5,"moviles121"
"resumen_metricas.4142","modelo_knn - triweight",0.6525,0.3475,0.75258,0.60204,0.5283,0.73737,"k = 40",3,5,"moviles121"
"resumen_metricas.5142","modelo_knn - cos",0.7,0.3,0.7732,0.59184,0.65094,0.78788,"k = 40",3,5,"moviles121"
"resumen_metricas.6142","modelo_knn - inv",0.6825,0.3175,0.78351,0.56122,0.66038,0.72727,"k = 33",3,5,"moviles121"
"resumen_metricas.7142","modelo_knn - gaussian",0.6975,0.3025,0.79381,0.59184,0.64151,0.76768,"k = 34",3,5,"moviles121"
"resumen_metricas.8142","modelo_knn - optimal",0.69,0.31,0.78351,0.60204,0.61321,0.76768,"k = 39",3,5,"moviles121"
"resumen_metricas198","modelo_knn - rectangular",0.64,0.36,0.83168,0.44898,0.5619,0.71875,"k = 40",1,1,"moviles122"
"resumen_metricas.1192","modelo_knn - triangular",0.59,0.41,0.76238,0.45918,0.40952,0.73958,"k = 40",1,1,"moviles122"
"resumen_metricas.2191","modelo_knn - epanechnikov",0.6,0.4,0.76238,0.47959,0.4381,0.72917,"k = 40",1,1,"moviles122"
"resumen_metricas.3191","modelo_knn - biweight",0.56,0.44,0.77228,0.43878,0.34286,0.69792,"k = 40",1,1,"moviles122"
"resumen_metricas.419","modelo_knn - triweight",0.5475,0.4525,0.73267,0.47959,0.32381,0.66667,"k = 40",1,1,"moviles122"
"resumen_metricas.519","modelo_knn - cos",0.5925,0.4075,0.76238,0.46939,0.41905,0.72917,"k = 40",1,1,"moviles122"
"resumen_metricas.619","modelo_knn - inv",0.62,0.38,0.81188,0.42857,0.50476,0.73958,"k = 40",1,1,"moviles122"
"resumen_metricas.719","modelo_knn - gaussian",0.62,0.38,0.81188,0.46939,0.47619,0.72917,"k = 39",1,1,"moviles122"
"resumen_metricas.819","modelo_knn - optimal",0.6025,0.3975,0.79208,0.44898,0.4381,0.73958,"k = 40",1,1,"moviles122"
"resumen_metricas1108","modelo_knn - rectangular",0.64,0.36,0.75238,0.66279,0.5,0.65347,"k = 37",1,2,"moviles122"
"resumen_metricas.11102","modelo_knn - triangular",0.59,0.41,0.71429,0.60465,0.46296,0.58416,"k = 40",1,2,"moviles122"
"resumen_metricas.21101","modelo_knn - epanechnikov",0.5975,0.4025,0.73333,0.61628,0.46296,0.58416,"k = 40",1,2,"moviles122"
"resumen_metricas.31101","modelo_knn - biweight",0.5575,0.4425,0.67619,0.54651,0.41667,0.59406,"k = 40",1,2,"moviles122"
"resumen_metricas.4110","modelo_knn - triweight",0.5225,0.4775,0.59048,0.51163,0.41667,0.57426,"k = 39",1,2,"moviles122"
"resumen_metricas.5110","modelo_knn - cos",0.5925,0.4075,0.72381,0.60465,0.46296,0.58416,"k = 40",1,2,"moviles122"
"resumen_metricas.6110","modelo_knn - inv",0.64,0.36,0.75238,0.63953,0.51852,0.65347,"k = 40",1,2,"moviles122"
"resumen_metricas.7110","modelo_knn - gaussian",0.64,0.36,0.7619,0.65116,0.50926,0.64356,"k = 39",1,2,"moviles122"
"resumen_metricas.8110","modelo_knn - optimal",0.5825,0.4175,0.70476,0.62791,0.42593,0.58416,"k = 38",1,2,"moviles122"
"resumen_metricas238","modelo_knn - rectangular",0.6575,0.3425,0.84615,0.45794,0.625,0.73469,"k = 40",1,3,"moviles122"
"resumen_metricas.1232","modelo_knn - triangular",0.5975,0.4025,0.74725,0.43925,0.52885,0.70408,"k = 35",1,3,"moviles122"
"resumen_metricas.2231","modelo_knn - epanechnikov",0.6125,0.3875,0.75824,0.4486,0.53846,0.73469,"k = 40",1,3,"moviles122"
"resumen_metricas.3231","modelo_knn - biweight",0.56,0.44,0.72527,0.4486,0.45192,0.64286,"k = 40",1,3,"moviles122"
"resumen_metricas.423","modelo_knn - triweight",0.51,0.49,0.63736,0.40187,0.41346,0.61224,"k = 40",1,3,"moviles122"
"resumen_metricas.523","modelo_knn - cos",0.5925,0.4075,0.74725,0.43925,0.50962,0.70408,"k = 34",1,3,"moviles122"
"resumen_metricas.623","modelo_knn - inv",0.645,0.355,0.83516,0.47664,0.58654,0.71429,"k = 38",1,3,"moviles122"
"resumen_metricas.723","modelo_knn - gaussian",0.6175,0.3825,0.81319,0.42056,0.52885,0.7449,"k = 39",1,3,"moviles122"
"resumen_metricas.823","modelo_knn - optimal",0.5925,0.4075,0.74725,0.42991,0.51923,0.70408,"k = 40",1,3,"moviles122"
"resumen_metricas338","modelo_knn - rectangular",0.6525,0.3475,0.76724,0.54369,0.61176,0.66667,"k = 38",1,4,"moviles122"
"resumen_metricas.1332","modelo_knn - triangular",0.6575,0.3425,0.75862,0.56311,0.61176,0.67708,"k = 40",1,4,"moviles122"
"resumen_metricas.2331","modelo_knn - epanechnikov",0.6575,0.3425,0.75862,0.57282,0.61176,0.66667,"k = 40",1,4,"moviles122"
"resumen_metricas.3331","modelo_knn - biweight",0.6025,0.3975,0.71552,0.47573,0.54118,0.65625,"k = 40",1,4,"moviles122"
"resumen_metricas.433","modelo_knn - triweight",0.5675,0.4325,0.64655,0.46602,0.52941,0.61458,"k = 39",1,4,"moviles122"
"resumen_metricas.533","modelo_knn - cos",0.6575,0.3425,0.75862,0.56311,0.61176,0.67708,"k = 40",1,4,"moviles122"
"resumen_metricas.633","modelo_knn - inv",0.64,0.36,0.72414,0.52427,0.63529,0.66667,"k = 34",1,4,"moviles122"
"resumen_metricas.733","modelo_knn - gaussian",0.64,0.36,0.73276,0.53398,0.61176,0.66667,"k = 35",1,4,"moviles122"
"resumen_metricas.833","modelo_knn - optimal",0.63,0.37,0.75862,0.52427,0.57647,0.63542,"k = 40",1,4,"moviles122"
"resumen_metricas438","modelo_knn - rectangular",0.58,0.42,0.75862,0.33962,0.57143,0.6789,"k = 40",1,5,"moviles122"
"resumen_metricas.1432","modelo_knn - triangular",0.57,0.43,0.73563,0.35849,0.5102,0.69725,"k = 39",1,5,"moviles122"
"resumen_metricas.2431","modelo_knn - epanechnikov",0.5875,0.4125,0.75862,0.37736,0.54082,0.69725,"k = 40",1,5,"moviles122"
"resumen_metricas.3431","modelo_knn - biweight",0.5325,0.4675,0.66667,0.38679,0.39796,0.68807,"k = 39",1,5,"moviles122"
"resumen_metricas.443","modelo_knn - triweight",0.5175,0.4825,0.64368,0.39623,0.38776,0.65138,"k = 40",1,5,"moviles122"
"resumen_metricas.543","modelo_knn - cos",0.58,0.42,0.74713,0.35849,0.53061,0.70642,"k = 39",1,5,"moviles122"
"resumen_metricas.643","modelo_knn - inv",0.5825,0.4175,0.78161,0.33019,0.56122,0.68807,"k = 39",1,5,"moviles122"
"resumen_metricas.743","modelo_knn - gaussian",0.5925,0.4075,0.78161,0.39623,0.53061,0.68807,"k = 38",1,5,"moviles122"
"resumen_metricas.843","modelo_knn - optimal",0.5825,0.4175,0.75862,0.36792,0.5102,0.7156,"k = 40",1,5,"moviles122"
"resumen_metricas538","modelo_knn - rectangular",0.61,0.39,0.71154,0.55208,0.5,0.65741,"k = 27",2,1,"moviles122"
"resumen_metricas.1532","modelo_knn - triangular",0.605,0.395,0.67308,0.55208,0.51087,0.66667,"k = 38",2,1,"moviles122"
"resumen_metricas.2531","modelo_knn - epanechnikov",0.6125,0.3875,0.68269,0.57292,0.52174,0.65741,"k = 40",2,1,"moviles122"
"resumen_metricas.3531","modelo_knn - biweight",0.5675,0.4325,0.61538,0.53125,0.44565,0.65741,"k = 35",2,1,"moviles122"
"resumen_metricas.453","modelo_knn - triweight",0.5275,0.4725,0.57692,0.48958,0.43478,0.59259,"k = 40",2,1,"moviles122"
"resumen_metricas.553","modelo_knn - cos",0.605,0.395,0.67308,0.57292,0.51087,0.64815,"k = 39",2,1,"moviles122"
"resumen_metricas.653","modelo_knn - inv",0.615,0.385,0.70192,0.55208,0.53261,0.65741,"k = 24",2,1,"moviles122"
"resumen_metricas.753","modelo_knn - gaussian",0.62,0.38,0.70192,0.57292,0.53261,0.65741,"k = 26",2,1,"moviles122"
"resumen_metricas.853","modelo_knn - optimal",0.5925,0.4075,0.66346,0.5625,0.46739,0.65741,"k = 35",2,1,"moviles122"
"resumen_metricas638","modelo_knn - rectangular",0.59,0.41,0.74138,0.42045,0.44,0.71875,"k = 40",2,2,"moviles122"
"resumen_metricas.1632","modelo_knn - triangular",0.5975,0.4025,0.75,0.43182,0.44,0.72917,"k = 40",2,2,"moviles122"
"resumen_metricas.2631","modelo_knn - epanechnikov",0.5925,0.4075,0.74138,0.43182,0.44,0.71875,"k = 40",2,2,"moviles122"
"resumen_metricas.3631","modelo_knn - biweight",0.5725,0.4275,0.72414,0.39773,0.4,0.72917,"k = 40",2,2,"moviles122"
"resumen_metricas.463","modelo_knn - triweight",0.5425,0.4575,0.7069,0.42045,0.37,0.63542,"k = 40",2,2,"moviles122"
"resumen_metricas.563","modelo_knn - cos",0.6,0.4,0.75862,0.43182,0.43,0.73958,"k = 40",2,2,"moviles122"
"resumen_metricas.663","modelo_knn - inv",0.5825,0.4175,0.77586,0.375,0.43,0.69792,"k = 40",2,2,"moviles122"
"resumen_metricas.763","modelo_knn - gaussian",0.6,0.4,0.71552,0.44318,0.47,0.73958,"k = 38",2,2,"moviles122"
"resumen_metricas.863","modelo_knn - optimal",0.5925,0.4075,0.75862,0.38636,0.45,0.72917,"k = 39",2,2,"moviles122"
"resumen_metricas738","modelo_knn - rectangular",0.6425,0.3575,0.78409,0.49485,0.61321,0.68807,"k = 40",2,3,"moviles122"
"resumen_metricas.1732","modelo_knn - triangular",0.595,0.405,0.77273,0.45361,0.5283,0.6422,"k = 37",2,3,"moviles122"
"resumen_metricas.2731","modelo_knn - epanechnikov",0.5925,0.4075,0.77273,0.43299,0.54717,0.63303,"k = 37",2,3,"moviles122"
"resumen_metricas.3731","modelo_knn - biweight",0.555,0.445,0.71591,0.40206,0.4717,0.6422,"k = 40",2,3,"moviles122"
"resumen_metricas.473","modelo_knn - triweight",0.51,0.49,0.70455,0.31959,0.43396,0.59633,"k = 40",2,3,"moviles122"
"resumen_metricas.573","modelo_knn - cos",0.6,0.4,0.78409,0.4433,0.54717,0.6422,"k = 39",2,3,"moviles122"
"resumen_metricas.673","modelo_knn - inv",0.64,0.36,0.81818,0.48454,0.5566,0.7156,"k = 33",2,3,"moviles122"
"resumen_metricas.773","modelo_knn - gaussian",0.6025,0.3975,0.77273,0.47423,0.50943,0.66972,"k = 27",2,3,"moviles122"
"resumen_metricas.873","modelo_knn - optimal",0.5925,0.4075,0.78409,0.40206,0.53774,0.66055,"k = 40",2,3,"moviles122"
"resumen_metricas838","modelo_knn - rectangular",0.6325,0.3675,0.76699,0.51887,0.57692,0.67816,"k = 40",2,4,"moviles122"
"resumen_metricas.1832","modelo_knn - triangular",0.5825,0.4175,0.6699,0.5,0.5,0.67816,"k = 40",2,4,"moviles122"
"resumen_metricas.2831","modelo_knn - epanechnikov",0.5875,0.4125,0.67961,0.49057,0.51923,0.67816,"k = 40",2,4,"moviles122"
"resumen_metricas.3831","modelo_knn - biweight",0.5275,0.4725,0.62136,0.4717,0.45192,0.57471,"k = 40",2,4,"moviles122"
"resumen_metricas.483","modelo_knn - triweight",0.495,0.505,0.58252,0.41509,0.47115,0.51724,"k = 39",2,4,"moviles122"
"resumen_metricas.583","modelo_knn - cos",0.5825,0.4175,0.66019,0.5,0.50962,0.67816,"k = 40",2,4,"moviles122"
"resumen_metricas.683","modelo_knn - inv",0.64,0.36,0.78641,0.5,0.58654,0.70115,"k = 40",2,4,"moviles122"
"resumen_metricas.783","modelo_knn - gaussian",0.6175,0.3825,0.75728,0.49057,0.52885,0.71264,"k = 40",2,4,"moviles122"
"resumen_metricas.883","modelo_knn - optimal",0.5775,0.4225,0.6699,0.49057,0.51923,0.64368,"k = 40",2,4,"moviles122"
"resumen_metricas938","modelo_knn - rectangular",0.61,0.39,0.76404,0.43363,0.59184,0.69,"k = 40",2,5,"moviles122"
"resumen_metricas.1932","modelo_knn - triangular",0.58,0.42,0.73034,0.38938,0.52041,0.72,"k = 39",2,5,"moviles122"
"resumen_metricas.2931","modelo_knn - epanechnikov",0.59,0.41,0.73034,0.40708,0.54082,0.72,"k = 40",2,5,"moviles122"
"resumen_metricas.3931","modelo_knn - biweight",0.5425,0.4575,0.68539,0.37168,0.4898,0.66,"k = 40",2,5,"moviles122"
"resumen_metricas.493","modelo_knn - triweight",0.5025,0.4975,0.68539,0.31858,0.42857,0.62,"k = 40",2,5,"moviles122"
"resumen_metricas.593","modelo_knn - cos",0.58,0.42,0.73034,0.38938,0.52041,0.72,"k = 39",2,5,"moviles122"
"resumen_metricas.693","modelo_knn - inv",0.6275,0.3725,0.75281,0.46903,0.61224,0.71,"k = 39",2,5,"moviles122"
"resumen_metricas.793","modelo_knn - gaussian",0.5975,0.4025,0.73034,0.41593,0.59184,0.69,"k = 40",2,5,"moviles122"
"resumen_metricas.893","modelo_knn - optimal",0.585,0.415,0.7191,0.40708,0.54082,0.71,"k = 40",2,5,"moviles122"
