marital_status,daytime_evening_attendance,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,target
Single,daytime,No,No,Yes,F,No,18,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,19,No,7.6,2.6,0.32,Graduate
Single,evening,No,No,Yes,F,No,19,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,20,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,30,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,F,No,21,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,26,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,Yes,Yes,F,No,21,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Dropout
Single,daytime,Yes,No,Yes,F,Yes,19,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,19,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,No,F,No,19,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,F,No,19,No,9.4,-0.8,-3.12,Dropout
Married,daytime,No,No,Yes,F,No,27,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,22,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,No,18,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,20,No,9.4,-0.8,-3.12,Graduate
Married,evening,No,No,Yes,F,No,34,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,M,No,20,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,20,Yes,12.7,3.7,-1.7,Graduate
Single,evening,No,No,Yes,M,No,25,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,M,No,18,No,8.9,1.4,3.51,Dropout
Single,daytime,No,No,No,M,No,18,No,8.9,1.4,3.51,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,F,Yes,19,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,Yes,21,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,20,No,12.4,0.5,1.79,Graduate
Single,evening,No,Yes,Yes,F,Yes,21,No,8.9,1.4,3.51,Graduate
Single,evening,No,No,Yes,F,No,34,Yes,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,No,20,Yes,12.7,3.7,-1.7,Graduate
Single,evening,No,No,Yes,M,No,24,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,M,No,18,No,16.2,0.3,-0.92,Graduate
Single,evening,No,No,Yes,M,No,28,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,M,No,20,No,7.6,2.6,0.32,Dropout
Single,daytime,No,No,Yes,M,No,22,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,M,No,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,M,No,26,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,No,M,No,21,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,No,18,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,M,No,18,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,M,No,22,No,11.1,0.6,2.02,Graduate
Married,daytime,No,No,Yes,M,No,36,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,M,Yes,20,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,M,No,20,No,10.8,1.4,1.74,Dropout
Single,evening,No,No,Yes,M,No,25,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,M,No,35,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,M,No,22,No,11.1,0.6,2.02,Dropout
Single,daytime,No,Yes,No,M,No,20,No,16.2,0.3,-0.92,Dropout
Single,evening,No,No,Yes,M,No,50,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,M,No,20,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,No,M,No,35,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,M,Yes,19,No,15.5,2.8,-4.06,Graduate
Married,daytime,No,No,Yes,M,No,43,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,No,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,M,No,25,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,M,No,19,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,M,No,22,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,M,Yes,19,No,11.1,0.6,2.02,Dropout
Married,evening,No,No,Yes,M,No,32,No,13.9,-0.3,0.79,Dropout
Married,daytime,No,No,Yes,M,No,57,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,No,M,No,20,No,16.2,0.3,-0.92,Dropout
Single,evening,No,No,No,M,No,38,No,8.9,1.4,3.51,Dropout
Married,evening,No,No,Yes,M,No,45,No,12.4,0.5,1.79,Graduate
Married,daytime,No,Yes,No,M,No,43,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,M,No,19,No,10.8,1.4,1.74,Graduate
Married,evening,No,No,No,M,No,49,No,15.5,2.8,-4.06,Dropout
Single,evening,No,No,Yes,M,No,34,No,11.1,0.6,2.02,Dropout
Married,evening,No,No,Yes,M,No,43,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,M,No,21,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,M,Yes,19,No,10.8,1.4,1.74,Graduate
Married,daytime,No,No,Yes,M,No,43,No,16.2,0.3,-0.92,Dropout
Single,evening,No,No,Yes,M,No,31,No,9.4,-0.8,-3.12,Graduate
Single,evening,No,No,Yes,M,No,34,No,8.9,1.4,3.51,Graduate
Divorced,daytime,No,No,Yes,M,No,30,No,7.6,2.6,0.32,Graduate
Married,daytime,No,No,Yes,M,No,36,No,16.2,0.3,-0.92,Dropout
Single,evening,No,Yes,No,M,No,46,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,M,No,22,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,M,No,27,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,Yes,No,M,No,31,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,No,M,No,21,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,M,No,21,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,M,No,19,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,M,Yes,20,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,M,No,18,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,M,Yes,18,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,Yes,No,M,No,34,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,M,No,20,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,M,No,18,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,Yes,Yes,M,No,21,No,16.2,0.3,-0.92,Dropout
Married,daytime,No,No,Yes,M,No,26,No,12.4,0.5,1.79,Dropout
Single,daytime,No,Yes,Yes,M,No,20,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,No,25,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,M,No,24,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,No,20,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,M,No,20,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,22,No,11.1,0.6,2.02,Graduate
Single,evening,No,No,No,F,No,41,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,Yes,Yes,F,Yes,19,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,21,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,Yes,Yes,F,No,30,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,Yes,21,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,No,21,Yes,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,No,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,Yes,24,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,23,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,20,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,18,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,No,20,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,Yes,22,No,12.4,0.5,1.79,Graduate
Single,daytime,No,Yes,Yes,F,No,20,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,Yes,Yes,F,No,18,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,10.8,1.4,1.74,Graduate
Single,evening,No,No,Yes,F,No,24,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,21,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,20,No,11.1,0.6,2.02,Graduate
Single,daytime,No,Yes,No,F,Yes,28,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,No,21,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,No,M,No,36,No,16.2,0.3,-0.92,Dropout
Married,evening,No,No,No,M,No,42,No,12.7,3.7,-1.7,Dropout
Married,evening,No,No,Yes,M,No,47,No,7.6,2.6,0.32,Dropout
Single,daytime,No,No,No,M,No,25,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,Yes,25,No,15.5,2.8,-4.06,Graduate
Married,evening,No,No,Yes,M,No,48,No,12.4,0.5,1.79,Dropout
Single,evening,No,No,Yes,M,Yes,32,No,10.8,1.4,1.74,Graduate
Single,evening,No,No,Yes,M,No,38,No,8.9,1.4,3.51,Dropout
Single,daytime,No,No,Yes,M,No,37,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,No,M,No,26,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,M,No,23,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,M,No,26,No,11.1,0.6,2.02,Dropout
Single,evening,No,No,Yes,F,No,26,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,18,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,27,No,12.7,3.7,-1.7,Graduate
Legally separated,evening,No,No,No,F,No,24,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,No,20,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,No,18,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,23,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,Yes,21,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,Yes,No,F,No,20,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Graduate
Single,evening,No,No,Yes,F,No,29,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,M,No,28,No,7.6,2.6,0.32,Dropout
Single,daytime,No,Yes,No,M,No,24,No,10.8,1.4,1.74,Dropout
Single,daytime,No,Yes,Yes,M,Yes,33,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,No,M,No,19,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,M,No,19,No,11.1,0.6,2.02,Graduate
Divorced,evening,No,No,Yes,M,No,37,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,Yes,No,M,Yes,18,No,12.7,3.7,-1.7,Graduate
Married,daytime,No,No,Yes,M,No,37,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,M,No,36,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,M,No,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,M,Yes,33,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,No,M,No,34,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,18,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,No,20,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,F,Yes,19,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,20,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,No,19,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,Yes,22,Yes,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,Yes,No,F,No,31,No,7.6,2.6,0.32,Dropout
Single,daytime,No,No,Yes,F,No,18,No,11.1,0.6,2.02,Graduate
Single,daytime,No,Yes,Yes,F,Yes,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,No,19,No,7.6,2.6,0.32,Graduate
Married,evening,No,No,Yes,F,No,30,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,18,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,No,21,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,Yes,19,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,19,No,8.9,1.4,3.51,Dropout
Single,daytime,No,No,Yes,F,Yes,19,No,8.9,1.4,3.51,Graduate
Married,evening,No,No,Yes,F,Yes,39,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,F,No,20,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,24,No,13.9,-0.3,0.79,Graduate
Married,daytime,No,No,Yes,F,No,34,No,7.6,2.6,0.32,Graduate
Married,evening,No,No,Yes,F,No,46,No,7.6,2.6,0.32,Dropout
Single,evening,No,No,No,F,No,37,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,18,No,8.9,1.4,3.51,Graduate
Married,daytime,No,No,Yes,F,No,46,No,15.5,2.8,-4.06,Graduate
Married,daytime,No,No,Yes,F,Yes,30,No,13.9,-0.3,0.79,Graduate
Divorced,evening,No,Yes,No,F,No,37,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,20,No,12.4,0.5,1.79,Graduate
Married,daytime,No,No,Yes,F,No,39,No,11.1,0.6,2.02,Dropout
Married,daytime,No,No,No,F,No,53,No,15.5,2.8,-4.06,Dropout
Married,daytime,No,No,Yes,F,No,54,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,19,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,No,F,No,20,No,8.9,1.4,3.51,Dropout
Single,daytime,No,Yes,Yes,F,No,18,No,8.9,1.4,3.51,Graduate
Single,daytime,No,Yes,Yes,F,No,21,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,Yes,Yes,F,No,19,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,F,No,19,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,No,19,No,12.7,3.7,-1.7,Graduate
Divorced,daytime,No,Yes,Yes,F,No,34,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,18,No,7.6,2.6,0.32,Graduate
Married,evening,No,No,Yes,F,No,50,No,10.8,1.4,1.74,Graduate
Single,daytime,No,Yes,Yes,F,No,41,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,Yes,22,No,7.6,2.6,0.32,Dropout
Divorced,daytime,No,No,Yes,F,No,43,No,7.6,2.6,0.32,Graduate
Married,evening,No,No,Yes,F,No,50,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,No,60,No,13.9,-0.3,0.79,Graduate
Married,evening,No,No,Yes,F,No,47,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,22,No,11.1,0.6,2.02,Graduate
Married,daytime,No,No,Yes,F,No,41,No,10.8,1.4,1.74,Dropout
Facto union,daytime,No,No,Yes,F,No,32,No,10.8,1.4,1.74,Graduate
Married,evening,No,No,Yes,F,No,50,No,7.6,2.6,0.32,Dropout
Single,daytime,No,Yes,No,F,No,54,Yes,12.4,0.5,1.79,Dropout
Married,daytime,No,No,Yes,F,No,34,No,12.7,3.7,-1.7,Dropout
Divorced,evening,No,No,Yes,F,No,45,No,16.2,0.3,-0.92,Dropout
Divorced,evening,No,No,Yes,F,Yes,47,No,12.4,0.5,1.79,Graduate
Married,evening,No,No,Yes,F,No,33,No,12.4,0.5,1.79,Dropout
Married,evening,No,No,Yes,F,Yes,43,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,54,No,15.5,2.8,-4.06,Graduate
Single,evening,No,No,Yes,F,No,39,No,12.7,3.7,-1.7,Graduate
Married,evening,No,No,Yes,F,No,39,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,8.9,1.4,3.51,Graduate
Married,evening,No,No,Yes,F,No,44,No,7.6,2.6,0.32,Graduate
Single,evening,No,No,Yes,F,No,27,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,8.9,1.4,3.51,Graduate
Married,evening,No,No,Yes,F,No,45,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,Yes,F,No,20,No,7.6,2.6,0.32,Graduate
Married,evening,No,No,Yes,F,No,40,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,21,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,No,20,No,9.4,-0.8,-3.12,Graduate
Married,evening,No,No,Yes,F,No,27,No,9.4,-0.8,-3.12,Dropout
Married,daytime,No,No,Yes,F,No,32,Yes,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,8.9,1.4,3.51,Graduate
Single,evening,No,No,Yes,F,No,37,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,F,No,19,No,10.8,1.4,1.74,Graduate
Divorced,evening,No,No,Yes,F,Yes,41,No,10.8,1.4,1.74,Graduate
Married,daytime,No,No,Yes,F,Yes,18,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,21,No,7.6,2.6,0.32,Graduate
Single,daytime,No,Yes,No,F,No,23,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,No,18,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,21,No,7.6,2.6,0.32,Dropout
Single,daytime,No,No,Yes,F,No,19,No,7.6,2.6,0.32,Graduate
Legally separated,daytime,No,No,Yes,F,No,47,No,9.4,-0.8,-3.12,Dropout
Married,evening,No,No,Yes,F,No,39,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,F,No,19,No,11.1,0.6,2.02,Graduate
Single,evening,No,No,Yes,F,No,38,No,9.4,-0.8,-3.12,Dropout
Facto union,daytime,No,Yes,No,F,No,27,No,8.9,1.4,3.51,Dropout
Single,daytime,No,No,Yes,F,Yes,18,No,12.4,0.5,1.79,Graduate
Married,daytime,No,No,Yes,F,No,48,No,15.5,2.8,-4.06,Dropout
Single,daytime,No,No,Yes,F,No,25,No,7.6,2.6,0.32,Dropout
Married,daytime,No,No,Yes,F,Yes,32,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,16.2,0.3,-0.92,Graduate
Single,evening,No,Yes,Yes,F,No,20,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,No,20,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,20,No,9.4,-0.8,-3.12,Dropout
Single,evening,No,No,Yes,F,No,39,No,7.6,2.6,0.32,Dropout
Single,daytime,No,Yes,Yes,F,No,29,No,10.8,1.4,1.74,Dropout
Single,evening,No,Yes,Yes,F,No,36,No,12.7,3.7,-1.7,Dropout
Single,daytime,No,No,Yes,F,No,18,No,12.7,3.7,-1.7,Graduate
Married,evening,No,No,Yes,F,No,51,No,7.6,2.6,0.32,Dropout
Single,daytime,No,Yes,Yes,F,No,23,Yes,7.6,2.6,0.32,Dropout
Single,daytime,No,No,Yes,F,No,21,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,No,F,No,28,No,9.4,-0.8,-3.12,Dropout
Single,evening,No,No,Yes,F,No,41,No,12.7,3.7,-1.7,Dropout
Divorced,evening,No,No,Yes,F,Yes,43,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,26,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,No,18,No,12.4,0.5,1.79,Graduate
Married,daytime,No,No,Yes,F,No,45,No,11.1,0.6,2.02,Dropout
Single,daytime,No,No,Yes,F,No,19,No,12.4,0.5,1.79,Dropout
Single,daytime,No,No,Yes,F,No,20,No,11.1,0.6,2.02,Graduate
Single,daytime,No,No,Yes,F,No,18,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,27,No,12.4,0.5,1.79,Dropout
Married,daytime,No,No,Yes,F,No,20,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,18,No,8.9,1.4,3.51,Graduate
Single,daytime,Yes,No,Yes,F,No,26,No,16.2,0.3,-0.92,Dropout
Divorced,daytime,No,No,Yes,F,Yes,39,No,12.7,3.7,-1.7,Graduate
Single,daytime,No,No,Yes,F,No,18,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,36,No,16.2,0.3,-0.92,Dropout
Married,evening,No,No,Yes,F,No,38,No,13.9,-0.3,0.79,Graduate
Married,daytime,No,No,Yes,F,No,45,No,7.6,2.6,0.32,Dropout
Facto union,daytime,No,No,Yes,F,No,62,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,20,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,18,No,9.4,-0.8,-3.12,Dropout
Married,evening,No,No,Yes,F,No,23,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,Yes,Yes,F,Yes,19,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,Yes,Yes,F,Yes,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,evening,No,No,Yes,F,No,41,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,Yes,51,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,Yes,F,No,24,No,16.2,0.3,-0.92,Graduate
Single,evening,No,No,Yes,F,No,25,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,F,No,20,No,7.6,2.6,0.32,Graduate
Single,daytime,Yes,No,Yes,F,No,19,No,13.9,-0.3,0.79,Dropout
Facto union,evening,No,No,Yes,F,No,41,No,16.2,0.3,-0.92,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,No,28,No,16.2,0.3,-0.92,Dropout
Single,daytime,No,No,Yes,F,No,21,No,12.4,0.5,1.79,Graduate
Single,daytime,No,No,No,F,No,22,No,9.4,-0.8,-3.12,Dropout
Single,daytime,No,No,No,F,No,18,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,11.1,0.6,2.02,Graduate
Single,daytime,No,Yes,No,F,No,25,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,Yes,F,No,19,No,12.7,3.7,-1.7,Graduate
Married,evening,No,No,Yes,F,No,46,No,7.6,2.6,0.32,Graduate
Single,daytime,No,No,No,F,No,19,No,8.9,1.4,3.51,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,10.8,1.4,1.74,Graduate
Single,daytime,No,No,Yes,F,No,20,No,16.2,0.3,-0.92,Dropout
Married,evening,No,No,Yes,F,Yes,38,No,9.4,-0.8,-3.12,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,Yes,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,18,No,13.9,-0.3,0.79,Graduate
Single,daytime,No,No,Yes,F,No,19,No,12.4,0.5,1.79,Graduate
Divorced,evening,No,No,No,F,No,37,No,10.8,1.4,1.74,Dropout
Single,daytime,No,No,Yes,F,No,19,No,15.5,2.8,-4.06,Graduate
Single,daytime,No,No,Yes,F,Yes,19,No,13.9,-0.3,0.79,Dropout
Single,daytime,No,No,Yes,F,Yes,19,No,16.2,0.3,-0.92,Dropout
